uri,record__created_at,record__text,ili_related,symptoms
at://did:plc:2v6y5dz7j5zop7rihtq42j2k/app.bsky.feed.post/3ko5fo3igb32q,2024-03-20 17:27:35.649000 UTC,"FEQ : J’y serai souvent ça l’air encore cette année. 🤩

(À moins que je pogne la grippe comme l’an dernier, qui m’a fait manquer les Cowboys et Green Day. 😒)",false,
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3knxgohkjys26,2024-03-18 08:29:43.527000 UTC,"🥁Suivi des PCR Grippes / COVID dans mon labo : 

COVID :
🟢↘️Nbr tests
🔴↗️ taux de positivité
🔴↗️Nbr de cas positifs

Grippe : 
🟢↘️Nbr de positifs

👉Voilà, le ""nouveau normal"" est revenu, avec + de COVID que de grippe",false,
at://did:plc:3mahzykfxsqgelwaiw2gl4jn/app.bsky.feed.post/3knq724mpnk2r,2024-03-15 11:24:26.761000 UTC,"Shogun's Ninja, N. Suzuki. (1980)
Un chanbara très fun dans lequel Suzuki convoque aussi bien le film de ninjas, la Kung-Fu Comedy HK que La fièvre du samedi soir. L’ensemble, bien que what the fuck, s’avère soigné avec notamment de spectaculaires performances d’Hiroyuki Sanada.",false,
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3knif54zik22j,2024-03-12 08:52:12.906000 UTC,"🥁Suivi des PCR COVID / Grippe dans mon labo, 2è semaine Mars 2023 : 

COVID : 
🟠↘️Nbr tests
🟠↗️Taux de positivité (2,9%)
🟠➡️Nbr de cas positifs

Grippe 
🟢↘️Nbr de cas positifs

La grippe s'en va, le COVID reste à ""bas bruit"" (pour le moment)",false,
at://did:plc:3ufbfzdtktaq3uq2yxsnmjvr/app.bsky.feed.post/3kn66hus5ig2g,2024-03-08 07:26:19.425000 UTC,"Une bronchite spécifique peut être causée par le virus de la grippe ou par une infection bactérienne comme la bronchite à pneumocoque. Le terme ""spécifique"" indique simplement qu'il y a une cause identifiable ou spécifique de la bronchite.",false,
at://did:plc:2kozoiwyaeo5pfductaoz3ew/app.bsky.feed.post/3kn2mnlytuk2g,2024-03-06 21:29:25.770000 UTC,"Quand j'étais épuisée ou malade, seule avec mes enfants petits, je faisais ça aussi ;)

(Souvenir d'une grippe carabinée où ils ont mangé des céréales au dîner pendant une semaine, meilleur souvenir pour eux ^^)",false,
at://did:plc:2wouc7kdkpfchqc76sqwbotw/app.bsky.feed.post/3kmzhqejmrs2e,2024-03-06 10:28:48.425000 UTC,"😭 oooh nooo :(
j'espère que tu arriveras plutôt à mettre KO ce rhume d'ici peu... :/ courage pour le boulot :( j'envoie des good vibes et des globules tank aussi '-' ❤️",false,rhume
at://did:plc:3vmfxtyrehj6crivcdddyqws/app.bsky.feed.post/3kmvdkcryx326,2024-03-04 19:03:11.209000 UTC,J'ai un voisin qui s'est cassé une côte il y a quelques années en toussant pendant une grosse grippe !,false,
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3kmuchngbz22p,2024-03-04 09:11:08.507000 UTC,"Suivi PCR COVID / Grippe de mon Labo vs. Réseau sentinelle : 

COVID : 
🟠↘️ Nbr tests
🟢↘️ Taux de positivité
🟢↘️ Nbr de cas

Grippe : 
🟢↘️ Nbr de cas

Mon labo vs. Sentinelle : 
COVID : 2,5% vs. 0%
Grippe : 19% vs. 32%
Sur bcp + d'échantillons chez moi
🤷‍♂️
(#LaTailleÇaCompte)",false,
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3kmcsk5ilmd2f,2024-02-26 10:10:57.704000 UTC,"🥁Suivi PCR COVID / Grippe dans mon labo, 4è semaine Fév 24 :

COVID : 
🟢↘️nbr tests
🔴↗️taux de positivité
🟠↗️nbr cas positifs

On a passé le point le + bas ? (Début de ↘️ d'immunité ?) : à suivre

Grippe : 
🟠↘️baisse du nbr de cas",false,
at://did:plc:3er7ispwig7o36rxnw2cmdmz/app.bsky.feed.post/3km4g2qcmb22q,2024-02-23 21:11:37.241000 UTC,J’avais même pas vu l’allusion .. je n’ose l’oublier mon score 😱 .. et vite rétablissement au détenteur du rhume d’homme 🤗,false,
at://did:plc:3lw33m7te66qam2b7irtnldr/app.bsky.feed.post/3km2fx264g22q,2024-02-23 02:04:13.748000 UTC,"Oui, mais la fièvre, c'est le samedi soir. Come on. 

#SaturdayNightFever",false,fièvre
at://did:plc:3asmjk2nrbk3kostjc5vmvfs/app.bsky.feed.post/3klyhk3aesk2t,2024-02-22 07:27:26.817000 UTC,"En cas de problème, c’est comme avec la fièvre, il suffit de casser le thermomètre ! 😡
www.lemonde.fr/planete/arti...",false,fièvre
at://did:plc:3ob665rf5gzetex3rajuu6qo/app.bsky.feed.post/3kltdz5hhxu2q,2024-02-20 06:40:58.875000 UTC,"Quand tu parles de grippe dans tes statistiques, tu comptes les grippes A et grippes B ?",false,
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3klr32abjiy2a,2024-02-19 08:55:12.087000 UTC,"🥁Suivi PCR COVID / Grippe dans mon labo, 3è semaine Fév 24 : 

COVID : 
🟢↘️Nbr tests
🟠↗️Taux de positivité
🟢↘️Nbr de cas

Grippe : 
🟠↘️Nbr de cas

👉toujours Grippe > COVID
👉pic grippe probablement atteint",false,
at://did:plc:27pjfmqxur5jmijd57i3bwgo/app.bsky.feed.post/3klqw3perys26,2024-02-19 07:26:32.368000 UTC,"J’ai rhume d’homme. Laissez-moi là, je vais vous ralentir…",false,
at://did:plc:2cmfhfhsjt4krlmlzfe5b4ix/app.bsky.feed.post/3kllutk4zxc2j,2024-02-17 07:20:46.186000 UTC,"« Pourquoi ai-je pris Poutine en grippe ? Pour sa nature criminelle. Pour son cynisme. Son racisme. Pour la guerre éternelle. Pour le mensonge. Pour tous les innocents tués… ». 
Anna Politkovskaïa, journaliste,  écrivait cela en 2004. Assassinée  en 2006. Première d’une longue liste jusqu’à Navalny",false,
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3kl7jmjketu2i,2024-02-12 09:28:01.576000 UTC,"Interprétation personnelle : 
- la vague JN1 a été massive, ce qui a probablement conduit à une forme d'immunité actuelle (au détriment de formes graves...) + campagne de rappel vaccinal
- sans ""culture des gestes barrières"", on se tape une épidémie de grippe ""dans les normes""",false,
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3kl7jgyrq5m2i,2024-02-12 09:24:55.400000 UTC,"🥁Suivi PCR COVID / Grippe dans mon labo, 2è semaine Février 24 : 

COVID
🟠➡️ Nbr tests
🟢↘️ Taux de positivité (4% !)
🟢↘️ Nbr de cas positifs

Grippe
🟠➡️ Nbr cas positifs (nettement > COVID)",false,
at://did:plc:2etj4b7zr2i3rrs45bnadocg/app.bsky.feed.post/3kkvnah6ni52i,2024-02-08 11:06:15.184000 UTC,"La légende qui dit que les chats viennent sur vous, quand vous avez de la fièvre est totalement fausse. Doulée me fuit depuis deux jours.",false,fièvre
at://did:plc:3uaimmbmligb4m53lapvsgjj/app.bsky.feed.post/3kku7xq44a32t,2024-02-07 21:36:04.366000 UTC,On célèbre pas assez les moments où on est pas malade. Là j'ai une grosse grippe et je me dis que je suis stupide de pas plus kiffer la vie quand je suis pas malade.,false,
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3kkomxjmtv322,2024-02-05 16:12:37.572000 UTC,"🥁Suivi PCR Grippe/COVID dans mon labo, 1è sem février 2024 
- COVID 
🟢↘️ tests
🟢↘️ taux de positivité (au + bas depuis 1 an)
🟢↘️ nombre de cas

- Grippe
🔴↗️ cas
⚠️ pour la 1ère fois en 4 ans, j'ai davantage de grippe que de COVID
(Mais la hauteur des pics n'a rien à voir)",false,
at://did:plc:3nmgimodc4vdxcdiw7dxdp3h/app.bsky.feed.post/3kkj7h6vmws2k,2024-02-03 12:27:30.024000 UTC,On adore la grippe le premier jour du WE,false,
at://did:plc:2euqiuhgcm5egzmrt36zbdnf/app.bsky.feed.post/3kki4fza3n32p,2024-02-03 02:00:31.788000 UTC,Encore de la fièvre ?🤒,false,fièvre
at://did:plc:3soitymon76b2mu5kdydr7vg/app.bsky.feed.post/3kkgcn73tab2r,2024-02-02 08:46:35.354000 UTC,"Bonne journée les Bluskys ☀️🌸

Je vous partage une photo de mes vacances d'été pour zapper ce froid, cette grisaille...

Journée difficile en vue, migraine et douleurs aux cervicales pour ma part.
Et Rose qui est malade, fièvre et mal au ventre...
Télétravail avec ma grande 🙏🏻

Bon vendredi ☕️",false,"migraine,douleurs aux cervicales,fièvre,mal au ventre"
at://did:plc:334dimxi4432hjt5yqm2qovn/app.bsky.feed.post/3kkew3t4ee32y,2024-02-01 19:29:28.022000 UTC,"Après 3 jours assez difficiles, ma grippe semble être en bonne voie de guérison. :)
Du coup, les threads reprendront dès lundi. :)",false,
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3kk4bwt6gdn2j,2024-01-29 09:07:27.377000 UTC,"🥁suivi COVID / Grippe dans mon labo, 4è semaine janvier 2024 :

👉 COVID
🟠↘️ Nbr de tests
🟠➡️ taux de positivité
🟠↘️ Nbr de cas

👉 Grippe
🔴 ↗️ Nbr de cas

On a un presque autant de grippe que de COVID désormais 

Trop tard si vous n'êtes pas vacciné => 😷💨",false,
at://did:plc:32z6exisa42m5akgbb5syxzw/app.bsky.feed.post/3kjs7bjxn4k2a,2024-01-25 08:53:07.862000 UTC,Ah oui Mamma miasme la comédie musicale sur le rhume,false,
at://did:plc:3ekz7rbf4aj6ldvf6tf6ez3r/app.bsky.feed.post/3kjry7fhdl22t,2024-01-25 06:46:38.837000 UTC,Ah au fait j'ai pas update mais j'ai pas de bouton de fièvre hein la choooonce,false,fièvre
at://did:plc:3ekz7rbf4aj6ldvf6tf6ez3r/app.bsky.feed.post/3kjkw3yri6v2b,2024-01-22 11:20:16.602000 UTC,"Jpense j'ai la grippe, j'en peux plus svp laissez moi tranquille 
Je suis malade en continu depuis le 23 décembre + enchaînement de Noël, nouvel an, anniversaire, partiels, gala, anglais intensif, LAISSEZ MOI AHHH",false,malade
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3kjkq22wnwh2m,2024-01-22 09:31:53.657000 UTC,"🥁Suivi COVID / Grippe dans mon labo, 3è semaine 2024 :
    COVID
🟠↗️ tests
🟢↘️↘️ taux de positivité (< 10 % ! 🎉)
🟢↘️ cas positifs

   Grippe
🔴↗️↗️ cas",false,
at://did:plc:2ojunhi2utkvy6nvwntuljjg/app.bsky.feed.post/3kjhc6vebfo2k,2024-01-21 00:46:03.841000 UTC,"Ah toi aussi
Je fais combo rhume+règles actuellement aux portes de la mort mdrr",false,rhume
at://did:plc:2htr6vzopp6mejep7qcpszru/app.bsky.feed.post/3kjdukv7idj2y,2024-01-19 16:04:15.036000 UTC,"Une crise sanitaire de grande ampleur ravage actuellement le peuple yanomami, dans le nord de l’Amazonie brésilienne, alerte l’association Survival dans un communiqué.

Lire l'article : reporterre.net/Grippe-palud...",false,
at://did:plc:32z6exisa42m5akgbb5syxzw/app.bsky.feed.post/3kj65anhqoe2u,2024-01-17 09:23:36.126000 UTC,"ah oui le rhume nataliste, quel fléau",false,
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3kizjtvvvai2r,2024-01-15 13:25:49.052000 UTC,"🥁Suivi indicateurs dans mon labo : 
- COVID : 
🟢↘️ tests
🟠↗️ taux de positivité
🟢↘️ nbr de cas positifs

-  VRS et COVID : 
‼️aux valeurs absolues car taux de positivité ↗️↗️ quand on les recherche :
Le VRS circule toujours
Si c'est pas le COVID, c'est une grippe 😉",false,
at://did:plc:3ekz7rbf4aj6ldvf6tf6ez3r/app.bsky.feed.post/3kiz5cup37s26,2024-01-15 09:41:28.515000 UTC,Beh je sais toujours pas si j'ai de ouf abîmé ma lèvre ou si c'est un bouton de fièvre,false,
at://did:plc:3ekz7rbf4aj6ldvf6tf6ez3r/app.bsky.feed.post/3kiy3rqqgtx2x,2024-01-14 23:41:22.650000 UTC,J'ai développé un bouton de fièvre je n'en ai jamais eu je veux pleurer,false,bouton de fièvre
at://did:plc:3n66une24rdudsv2tqzyp34e/app.bsky.feed.post/3kisr2aipsr2g,2024-01-12 20:46:01.227000 UTC,"La fourberie des gens...
C'était la même histoire avec les enfants à la garderie (ma femme est éducatrice), les enfants booster au Tylenol le matin avec le rhume, grippe ou Covid. Ils en ont rien à cirer des autres enfants ou des éducatrices.",false,"rhume,grippe,Covid"
at://did:plc:3n66une24rdudsv2tqzyp34e/app.bsky.feed.post/3kisr2aipsr2g,2024-01-12 20:46:01.227000 UTC,"La fourberie des gens...
C'était la même histoire avec les enfants à la garderie (ma femme est éducatrice), les enfants booster au Tylenol le matin avec le rhume, grippe ou Covid. Ils en ont rien à cirer des autres enfants ou des éducatrices.",false,"rhume,grippe,Covid"
at://did:plc:3kebqhb5klzwaif3hlnp6yme/app.bsky.feed.post/3kinvdxui5x2e,2024-01-10 22:22:02.059000 UTC,"Encore là pour la grippe il y a plusieurs types, la grippe A qui est ARN, elle arrive et part rapidement, mais, parce qu'elle peut connue dans la population, c'est elle qui cause les grandes pandémies.",false,
at://did:plc:3kebqhb5klzwaif3hlnp6yme/app.bsky.feed.post/3kinv4xl6id26,2024-01-10 22:18:06.876000 UTC,"Peut-être, jusqu'à maintenant, la grippe, elle mute non-stop. Certaines vont revenir dans le temps.  Par ex. la grippe espagnole, les plus âgées avaient vus le H1 et mouraient moins les jeunes qui n'avaient vus que le H3. Tant qu'on ne vaccinera pas la population mondiale, on va continuer le cycle.",false,
at://did:plc:3n66une24rdudsv2tqzyp34e/app.bsky.feed.post/3kimzv2time2w,2024-01-10 14:08:12.038000 UTC,"Ho! On a pas eu le bon matin café ??? 😭

J'espère que tu as surmonté ton rhume ?😭@juliebrownie.bsky.social",false,
at://did:plc:2gzj3njcb5bv4ylmzevugt53/app.bsky.feed.post/3kimfhuzyi32w,2024-01-10 08:02:53.886000 UTC,Bonjour. Enfin le retour à peu près normal car 2014 avait bien commencé la grippe puis il y a 3 jours la gastro . Bonne journée à tous,false,
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3kik3xsyeh423,2024-01-09 10:07:31.623000 UTC,"La vraie vie, épisode 12364 :
Professionnelle de santé, tousse + fatigue :
- jeudi : «je mets pas de masque, mon test covid est nég»
- samedi : «ça va pas mieux, mais mon test grippe est neg aussi, pas besoin de masque !»
- lundi : «ah ben c’est le VRS… je vais mettre un masque»",false,"tousse,fatigue"
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3kihk3ewl7d2t,2024-01-08 09:42:04.323000 UTC,"🥁Suivi COVID dans mon labo, 1è semaine 2024 : 
🔴↗️ tests
🟢↘️↘️ taux de positivité
🟢↘️ nbr de cas

En revanche, et ""on ne trouve que ce qu'on cherche"" : 
↗️ grippe... mais tous mes positifs sont aux urgences / en réa / cluster EHPAD 
↗️ VRS ""ça me tabasse comme une grippe""",false,
at://did:plc:3szxdy52wct7pdb6hhpcujqa/app.bsky.feed.post/3kif67ucq3k2u,2024-01-07 11:04:30.353000 UTC,La grippe peut-être ? Mon 1er covid j'étais persuadée que c'était la grippe car absolument mêmes symptômes chez moi.... courage❤️‍🩹,false,
at://did:plc:3r4yuw3fdkje3eadzp7gyyb3/app.bsky.feed.post/3kidkfue5b22v,2024-01-06 19:37:17.167000 UTC,Voui !!! Rhume d’homme et coupure de feuille en tête ! 🤣,false,"Rhume,coupure de feuille en tête"
at://did:plc:2zb5gw7vgclzs2x54lj2kcmy/app.bsky.feed.post/3ki6zzblmcm2n,2024-01-05 00:33:17.708000 UTC,"Je l'ai toujours pas eu (à ma connaissance) mais ça me rendait ouf que les gens disent ""bon c'est juste une grippe"" alors que! Une grippe !! Ça tabassé et te fait voir des trucs !!! Et en plus maintenant faut ajouter à ça la peur du covid long, de la complication etc.
Terrible",false,
at://did:plc:2htr6vzopp6mejep7qcpszru/app.bsky.feed.post/3ki66kgyq3c2t,2024-01-04 16:21:47.444000 UTC,"Après avoir décimé fous de Bassan, manchots, otaries, phoques et dauphins, l’épidémie mondiale de grippe aviaire due au virus H5N1 touche les ours polaires.

Lire l'article : reporterre.net/Les-ours-pol...",false,
at://did:plc:2gzj3njcb5bv4ylmzevugt53/app.bsky.feed.post/3ki3c2vcedk2b,2024-01-03 12:46:41.264000 UTC,Merci t’inquiète c’est pas une grippe qui m’aura . Bonne et heureuse année à toi,false,
at://did:plc:2gzj3njcb5bv4ylmzevugt53/app.bsky.feed.post/3ki3asuarg225,2024-01-03 12:24:17.990000 UTC,Hello toi. Moi je suis couchée avec la grippe . Bah je commence bien l’année,false,
at://did:plc:2zna42tp4gowvmfyf5rinz7c/app.bsky.feed.post/3khub2sapqy2z,2023-12-31 17:40:06.922000 UTC,"Moi ""Non mais c'est bon, je suis enrhumée mais j'ai pas de fièvre"" Also moi après 20 mn de ring fit",false,
at://did:plc:3fum5orf7csv6urxakr5q6qr/app.bsky.feed.post/3khu7tmt2y42i,2023-12-31 17:18:12.907000 UTC,"Mais, et si c'était un rhume d'homme ? C'est difficile de se relever d'un rhume d'homme.",false,
at://did:plc:2euqiuhgcm5egzmrt36zbdnf/app.bsky.feed.post/3khrpuo32uv2d,2023-12-30 17:27:06.734000 UTC,"Toujours à l'hôpital il va mieux mais la fièvre n'est toujours pas bien contrôlée 
J'ai été acheté de bonnes choses, à manger pour le 31 je crois que les parents y seront pour le jour de l'an 
On espère qu'ils sortent avant mais ça ne semble pas parti pour ça 🥺
Moi je m'occupe du chien qui s'ennuie",false,fièvre
at://did:plc:3r4yuw3fdkje3eadzp7gyyb3/app.bsky.feed.post/3khrbbmfpib2i,2023-12-30 13:05:55.602000 UTC,C’est les restes de la fièvre 😌,false,fièvre
at://did:plc:3r4yuw3fdkje3eadzp7gyyb3/app.bsky.feed.post/3khr76u2v5s2o,2023-12-30 12:28:35.532000 UTC,"T’as rien lu rien vu ! Tu délires , c’est la fièvre , ça !",false,
at://did:plc:2zna42tp4gowvmfyf5rinz7c/app.bsky.feed.post/3khorhyog6j2n,2023-12-29 13:17:50.705000 UTC,"J'envoie un sms à ma besta du sud pour lui dire qu'on pourra pas les accueillir avec sa famille demain pour cause d'amoureux grippé.
Sa réponse ""Ah bah j'allais t'envoyer exactement le même message"" 
Et bonnes fêtes, surtout ! 🥳",false,
at://did:plc:2v6y5dz7j5zop7rihtq42j2k/app.bsky.feed.post/3khkg3uqvd32j,2023-12-27 19:46:30.125000 UTC,"Impossible. Mes bronches me laissent pas passer un rhume sans toux interminable. Depuis toujours. Au moins 2-3 fois/an. Et là rien. Aussi, il suffit d'une recherche rapide sur Google pour voir que, it's a thing! Seulement, je connaissais pas du tout!",false,toux
at://did:plc:2v6y5dz7j5zop7rihtq42j2k/app.bsky.feed.post/3khkdxrby2b2a,2023-12-27 19:08:24.255000 UTC,"Day 3 de couch potato-ing et de Ni no Kuni. 🎮 Le rhume passe, j'en suis à l'étape toux! 💪",false,"rhume,toux"
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3khk2wh7lgb2g,2023-12-27 16:23:40.214000 UTC,"Samedi 23h, difficultés à respirer ++, panique, va aux urgences
👉 PCR Triplex COVID / Grippe / VRS : VRS positif

Quand on me parle de stat fondées sur des données uniquement symptomatiques...🤷‍♂️",false,"difficultés à respirer,panique"
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3khgtdnpmm32n,2023-12-26 09:29:54.175000 UTC,"Suivi COVID dans mon labo, 4è semaine de décembre 2023 : 
🟠↘️ tests
🟢↘️ taux de positivité (encore à 37%)
🟢↘️ cas (mais restent à un niveau élevé)

👉 arrivée de la grippe (1 grippe pour 40 COVID, 85% de grippe A)",false,
at://did:plc:2v6y5dz7j5zop7rihtq42j2k/app.bsky.feed.post/3khfcsh3v4c2x,2023-12-25 19:01:17.442000 UTC,Jour 3 du rhume. Commence à aller vers le mieux. Ce sera une autre journée de couch potato avec mon chat à jouer à Ni no Kuni.,false,
at://did:plc:2v6y5dz7j5zop7rihtq42j2k/app.bsky.feed.post/3khcej6zlsx2e,2023-12-24 14:56:44.914000 UTC,"Devoir refuser une invitation de passer le réveillon chez les parents à cause de mon rhume. 🥲 Car on se voit au jour de l'an et que je sais que si mes parents sont enrhumés, plusieurs se présenteront pas.",false,rhume
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3khbxrzxmzq2x,2023-12-24 11:06:13.239000 UTC,"Joyeux Noël à tous🎄!

Et n’oubliez pas :
- un autotest 👃avant le repas, c’est mieux que rien mais aucune garantie si nég (+ la grippe arrive)
- on ne prend pas la route si on a bu🍾. Votre ami vous prêtera son canapé…
- profitez de vos proches👨‍👩‍👧‍👧

💕a ceux qui sont seuls",false,
at://did:plc:2v6y5dz7j5zop7rihtq42j2k/app.bsky.feed.post/3khb4zj4mrl2m,2023-12-24 03:10:01.888000 UTC,"Pas eu de rhume depuis 2015?!? 😱 La seule raison que je suis pas toujours malade, c'est que j'ai pas de p'tit vecteur de virus chez nous (des z'infints). (Je ne savais pas que c'était un médicament avec des contre-indications, est-ce que pcq ça clarifie le sang?)",false,rhume
at://did:plc:3lw33m7te66qam2b7irtnldr/app.bsky.feed.post/3khasdn4ywg2t,2023-12-23 23:56:01.384000 UTC,Je n'y ai plus droit depuis 2015. J'appréhende le prochain rhume.,false,
at://did:plc:2v6y5dz7j5zop7rihtq42j2k/app.bsky.feed.post/3khar5akw5d2o,2023-12-23 23:37:22.231000 UTC,"Ah, y est pas si pire ce rhume finalement!

-- Casse-rhume qui fades out.

Mgneeeeh, je feel comme de la marde. 😪",false,
at://did:plc:2v6y5dz7j5zop7rihtq42j2k/app.bsky.feed.post/3kh7s7eibkd26,2023-12-23 14:23:46.911000 UTC,"Commencer un rhume le 23 décembre. Cool cool cool cool cool. Je vais faire la couch potato aujourd'hui et prendre beaucoup d'eau en espérant pouvoir limiter les symptômes. 🤞 Heureusement, j'ai rien réellement de prévue avant le 1er. GAMING TIME.",false,
at://did:plc:2pkkivsvjs3aajn4pcjgdilw/app.bsky.feed.post/3kh4uadinu42t,2023-12-22 10:19:19.275000 UTC,"Re poussée de fièvre 15j après, franchement, foutage de gueule",false,
at://did:plc:2xxrkknw4i3k35efmclsabco/app.bsky.feed.post/3kgwtvj4zcf2v,2023-12-20 00:57:17.792000 UTC,La fièvre pis toute. Non merci.,false,fièvre
at://did:plc:2plwy62zk6mhj3fldlwcnpis/app.bsky.feed.post/3kgtmxijvy223,2023-12-18 18:15:08.823000 UTC,"Encore temps de se vacciner contre le Covid et la grippe 

Urgences pleines, fièvre à 40, fatigue persistante 

Les vaccins de plus de 6 mois et les anciennes infections ne protègent plus suffisamment face aux variants JN.1 et BA.2.86

Comirnaty Omicron XBB.1.5 semble protéger",false,
at://did:plc:2plwy62zk6mhj3fldlwcnpis/app.bsky.feed.post/3kgtmxijvy223,2023-12-18 18:15:08.823000 UTC,"Encore temps de se vacciner contre le Covid et la grippe 

Urgences pleines, fièvre à 40, fatigue persistante 

Les vaccins de plus de 6 mois et les anciennes infections ne protègent plus suffisamment face aux variants JN.1 et BA.2.86

Comirnaty Omicron XBB.1.5 semble protéger",false,
at://did:plc:2euqiuhgcm5egzmrt36zbdnf/app.bsky.feed.post/3kgtlm2ko222t,2023-12-18 17:50:52.723000 UTC,"Rencontrer une infirmière masquée au bureau du Dr
Moi : vous faites bien de vous masquer y a beaucoup de covid et de grippe
Elle : moi tsé la covid...
C'est plus parce que le monde pu
Moi 🙄
(J'ai porté un masque 3 ans à la vaccination pis ça n'empêchait absolument pas de sentir les mauvaises odeurs)",false,
at://did:plc:42on2vfvhmpopylwukl6kpni/app.bsky.feed.post/3kgsyx2jcy22o,2023-12-18 12:16:59.342000 UTC,"Pas de rhume, mais je partage le rhum 🍹et je remets 😷",false,
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3kgsrl3equc2w,2023-12-18 10:05:01.189000 UTC,"Suivi PCR COVID dans mon labo, 3è semaine de Décembre : 
🟠↘️nombre de tests
🟠↗️taux de positivé
🟠↘️nombre de cas positifs

C'est plus un plateau haut, c'est l'Altiplano de la Cordillère des Andes 😅

👉 Arrivée de la grippe : 1 grippe pour 65 COVID

Joyeux Noël 🎄",false,
at://did:plc:3om6euvgbievaiy7n3bjznvc/app.bsky.feed.post/3kgq5bed2jm2l,2023-12-17 08:56:21.443000 UTC,je suis vaccinée contre la grippe,false,
at://did:plc:3h67skozuzfnfqxuef7spda2/app.bsky.feed.post/3kgpgfdjoar2f,2023-12-17 02:06:56.921000 UTC,Ben tout dépend si t'as le nez éclaté à cause du poppers ou d'une grippe.,false,nez éclaté
at://did:plc:3ieipfibg6b6c5opeoehoom4/app.bsky.feed.post/3kgnlfddrfb2v,2023-12-16 08:31:06.999000 UTC,"Vaccins grippe et covid faits !
Je suis un survivants une fois de plus...😊",false,
at://did:plc:2pkkivsvjs3aajn4pcjgdilw/app.bsky.feed.post/3kgmard3rrg2i,2023-12-15 19:48:18.096000 UTC,"Le regain de rhume, mal de crâne et coma en journée 💀",false,"rhume,mal de crâne"
at://did:plc:2q3vasge5jpqdeliju46nyn5/app.bsky.feed.post/3kglzdetxgz2m,2023-12-15 17:35:23.287000 UTC,En fait ça serait plutôt une bronchite aiguë. J'ai tous les symptômes. 🤒,false,
at://did:plc:3ieipfibg6b6c5opeoehoom4/app.bsky.feed.post/3kgltdkwa6r2m,2023-12-15 15:47:58.251000 UTC,Vaccin grippe fait ! 😜,false,
at://did:plc:3dgt3oz2igjxqbzdbp5bbnuo/app.bsky.feed.post/3kgjqjikrqp2m,2023-12-14 19:52:16.715000 UTC,"Si c'était sans la fièvre j'aurais que c'était un grand oui !
🤒",false,fièvre
at://did:plc:27pjfmqxur5jmijd57i3bwgo/app.bsky.feed.post/3kghcyl2n7j2m,2023-12-13 20:44:50.672000 UTC,"Ah bah oui hein puis le COVID faut toujours faire partie des prioritaires pour se faire vacciner, non ?
Bref, grippe c’est fait et COVID bah… non.",false,
at://did:plc:3ohe7uwgclh6qxjv3htmicbe/app.bsky.feed.post/3kghbeo7bf32s,2023-12-13 20:15:49.663000 UTC,😅😅 On s'en croyait débarrassé! Il nous revient comme un virus! La grippe espagnole?🤔,false,
at://did:plc:3ieipfibg6b6c5opeoehoom4/app.bsky.feed.post/3kggubvp74z2l,2023-12-13 16:21:37.423000 UTC,"Grippe, demain matin !",false,
at://did:plc:2743xz2rsuljdmqyqdzvojyx/app.bsky.feed.post/3kggne4j3ph2u,2023-12-13 14:17:34.390000 UTC,Ma mère m'en faisait quand j'étais jeune et prise avec un très gros rhume ou une grippe.,false,"rhume,grippe"
at://did:plc:2743xz2rsuljdmqyqdzvojyx/app.bsky.feed.post/3kggne4j3ph2u,2023-12-13 14:17:34.390000 UTC,Ma mère m'en faisait quand j'étais jeune et prise avec un très gros rhume ou une grippe.,false,"rhume,grippe"
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3kgb64onjlg2f,2023-12-11 10:01:41.379000 UTC,"Suivi des PCR COVID dans mon labo, 2è semaine de Déc 23 : 
🔴↗️ nbr de tests
🟠➡️ taux de positivité (44% 😱)
🔴↗️ nbr de cas COVID +

Demain réunion avec méd pour impact hospit.
(grippe ultra minoritaire ici)

Le résultat de la non-politique de prévention, sous vos yeux ébahis.",false,
