uri,record__created_at,record__text,ili_related,symptoms
at://did:plc:hiaxrqqnyge5qrmr4m2yxg77/app.bsky.feed.post/3knpxkccolk2z,2024-03-15 09:10:19.684000 UTC,"Oui, mon ado. Depuis quelques mois, poussées de fièvre jusqu'à 40 sur 24/48h et pouf plus rien. Puis 15j / 3 semaines plus tard rebelote. Pour l'instant mystère total, on a fait des prises de sang pour en savoir plus.",true,fièvre
at://did:plc:hj2b6nscv5o7nzv4ojfkdtne/app.bsky.feed.post/3k747qikpc427,2023-09-11 08:50:59.509000 UTC,"J'ai de la fièvre mais j'ai dormi, et je sens bien mes amygdales, lacérées par des rasoirs ! Merci de prendre des nouvelles ❤️",true,"fièvre,amygdales"
at://did:plc:hj2b6nscv5o7nzv4ojfkdtne/app.bsky.feed.post/3k7bat32xp522,2023-09-13 08:53:38.219000 UTC,"J+3 toujours de la fièvre, toujours dans le gaz
Quand la médecin m'a arrêtée jusqu'à vendredi, je trouvais que cela faisait beaucoup.
Bah plus maintenant.
Et en plus samedi, c'est JEP. J'ai insisté pour conduire 2 visites. Quelle nouille !",true,fièvre
at://did:plc:hj7yy2ga4d26yke4ugp7c7er/app.bsky.feed.post/3lfaipl2cw22t,2025-01-08 15:39:31.356000 UTC,"Pourtant, Lisa savait que l'exercice aggravait ses symptômes. Après chaque tentative sportive :  
🗨️ « Maux d'oreilles, gorge, fièvre. Mon corps semble avoir couru un marathon, bu 2 litres de vodka et traversé un décalage horaire. »  
C’est le Malaise Post-Effort ou #MPE.",true,"Maux d'oreilles,gorge,fièvre"
at://did:plc:hjkzgw6zvo4qicrhynxwcigx/app.bsky.feed.post/3lej3czbeac2b,2024-12-30 08:08:39.626000 UTC,"Bonjour, 

Une nouvelle qui fait du bien après une nuit coincé du dos, grippé et avec la musique de cocomelon (dessin animé pour enfants de trois ans) dans la tête.

www.lequipe.fr/Rugby/Actual...",true,"coincé du dos,grippé"
at://did:plc:hjkzgw6zvo4qicrhynxwcigx/app.bsky.feed.post/3lemmaj2ao225,2024-12-31 17:49:28.336000 UTC,"Celui qui passe son 31 entre le lit et le canapé vous salue.

(putain de grippe carabinée, 3e jour dans le coletard…et au bon moment…)",true,
at://did:plc:hjkzgw6zvo4qicrhynxwcigx/app.bsky.feed.post/3lfmvq6zwks22,2025-01-13 14:04:30.016000 UTC,"PS : moi aussi je suis heureux d'avoir perdu du poids pendant les vacances : j'ai perdu 2 kilos!!! Mais bon, le fait que j'ai eu la grippe pendant 10 jours a beaucoup aidé.🤣🤣🤣",true,grippe
at://did:plc:hkefoiq6pn2qvnadovycuhdc/app.bsky.feed.post/3lce2vcso722c,2024-12-02 21:27:17.924000 UTC,"La gorge grattait samedi aprem, je toussais dimanche, je me tape un peu de fièvre ce soir. 

Allez, demain matin c'est ""bonjour madame je viens pour un test PCR, voilà ma carte vitale""

J'ai bien fait d'oublier de faire le vaccin contre la grippe samedi, j'aurais pu confondre avec une réaction au.",true,"fièvre,toussais,gorge grattait"
at://did:plc:hkefoiq6pn2qvnadovycuhdc/app.bsky.feed.post/3lce2vcso722c,2024-12-02 21:27:17.924000 UTC,"La gorge grattait samedi aprem, je toussais dimanche, je me tape un peu de fièvre ce soir. 

Allez, demain matin c'est ""bonjour madame je viens pour un test PCR, voilà ma carte vitale""

J'ai bien fait d'oublier de faire le vaccin contre la grippe samedi, j'aurais pu confondre avec une réaction au.",true,"fièvre,toussais,gorge grattait"
at://did:plc:hkefoiq6pn2qvnadovycuhdc/app.bsky.feed.post/3leycwzfnys2r,2025-01-05 09:35:03.126000 UTC,J'ai eu de la fièvre à peine 2 heures. Zéro courbatures.,true,"fièvre,courbatures"
at://did:plc:hkefoiq6pn2qvnadovycuhdc/app.bsky.feed.post/3lf5w6vlxjc2g,2025-01-07 15:02:47.362000 UTC,"Mais qu'est-ce que tu fous dans le hall d'entrée du BUREAU ???

T'as la grippe, reste au fond du lit.",true,grippe
at://did:plc:hkt7tuu3olny5zsfyl63wzmz/app.bsky.feed.post/3lehweoqfnc2t,2024-12-29 21:07:27.250000 UTC,"J'ai plein de nouveaux jeux à faire

J'ai envie de jouer

Mais entre la grippe qui est en train de me tabasser, et FE qui m'a gavé hier

Bah du coup j'arrive pas 🫠

Surtout que j'ai enfin du temps pour me poser et jouer. Frustrant.",true,grippe
at://did:plc:hkt7tuu3olny5zsfyl63wzmz/app.bsky.feed.post/3lei2sxe7i22t,2024-12-29 22:27:01.016000 UTC,"Pareil du coup, je suis quasi sûr d'avoir la fièvre en plus maintenant 🫠",true,fièvre
at://did:plc:hkt7tuu3olny5zsfyl63wzmz/app.bsky.feed.post/3lek62dhlqc2t,2024-12-30 18:30:09.293000 UTC,"Du coup pas de FE7 cette année au vu de mon étât.

La fièvre me tabasse depuis hier soir 💀

On finit donc sur 76 jeux finit cette année, ce qui reste très correcte, et tout de même moins que le chiffre absurde de l'an dernier.",true,fièvre
at://did:plc:hkt7tuu3olny5zsfyl63wzmz/app.bsky.feed.post/3lekm7it3dk2t,2024-12-30 22:43:35.070000 UTC,"Eh ui, légèrement débatable sur certains titres mais ça devient pour moi plus une façon de voir à quoi j'ai joué dans l'année plus que briser un record

Atroce la.même, la fièvre m'a massacré le cerveau toute la nuit, et j'ai passé ma journée à dormir 💀

Ceci dit cavern of dreams c'était très",true,fièvre
at://did:plc:hol5o445oe4mwzy4ji6bu24j/app.bsky.feed.post/3kfyhs3rwjp2w,2023-12-07 23:00:46.503000 UTC,"Reprise un peu chaotique, souci réseau, 39.7 de fièvre. Mais résolution sympa et ça m'avait manqué. Merci à celleux qui sont passées.",true,fièvre
at://did:plc:homsyebhz5gpucf3eklqjien/app.bsky.feed.post/3kegrgmwbqe2j,2023-11-18 04:40:11.086000 UTC,"Je passe une journée à accompagner ma mère à l'hôpital pour une op de routine, à être une bonne fille agréable et prévenante. Mais mon esprit plein de traumas se souvient.

Résultat, fièvre, toux incessante et tremblements de froid pendant la nuit. Alors que ça s'est BIEN passé. 

I'm so f** broken.",true,"fièvre,toux incessante,tremblements de froid"
at://did:plc:hoodowzsg46zxvd6oa3qcjm7/app.bsky.feed.post/3lilhkkcguc2u,2025-02-20 04:33:43.255000 UTC,insomnie de tarba ça fait 3h que j'essaie de me rendormir je suis malade et j'ai de la FIÈVRE DORS PITIÉ,true,FIÈVRE
at://did:plc:hqmkrx4khaxvulzcb6ttfj3s/app.bsky.feed.post/3koetmhblat24,2024-03-23 16:25:51.416000 UTC,"Donc ma fille a 39,5 de fièvre depuis 2 jours. Un virus. Chopé quand elle était en Pologne vu que la moitié de sa classe est KO. Et 48h que je me force à éviter de lui dire qu’à être partie sans être assez couverte, c’était évident qu’elle risquait d’attraper la mort. Y des expressions inadaptées.",true,fièvre
at://did:plc:hqmkrx4khaxvulzcb6ttfj3s/app.bsky.feed.post/3kp5qao3qgt2a,2024-04-02 14:02:08.278000 UTC,"Je suis un peu malade (fièvre, frissons, rhume). Je décide de télétravailler aujourd’hui. Et là, je réalise que les voisins font des travaux. Avec des engins électriques bruyants. Ma tête va exploser !",true,"fièvre,frissons,rhume,tête va exploser"
at://did:plc:hqmkrx4khaxvulzcb6ttfj3s/app.bsky.feed.post/3kp5qao3qgt2a,2024-04-02 14:02:08.278000 UTC,"Je suis un peu malade (fièvre, frissons, rhume). Je décide de télétravailler aujourd’hui. Et là, je réalise que les voisins font des travaux. Avec des engins électriques bruyants. Ma tête va exploser !",true,"fièvre,frissons,rhume,tête va exploser"
at://did:plc:hqmkrx4khaxvulzcb6ttfj3s/app.bsky.feed.post/3le3av2yads2l,2024-12-24 20:10:57.779000 UTC,"Apres une raclette de Noël rapide, la famille grippée va se glisser sous la couette de bonne heure d’en l’espoir que la fièvre sera tombée demain matin et que nous pourrons aller festoyer dans la famille du mari.",true,fièvre
at://did:plc:hs34bs7g5sz3whf3ph5sdwpb/app.bsky.feed.post/3lfzly2srek24,2025-01-18 15:14:33.203000 UTC,"Tu sais que tu es presque guérie de la grippe et de ses complications quand tu réussis à sortir les verres vides et à remettre tes fesses sur une selle pour aller faire des courses. (J'étais la seule à porter un masque dans les magasins, mais pas la seule à tousser)",true,"grippe,tousser"
at://did:plc:hspvklaceg2r6yz47abwxyou/app.bsky.feed.post/3lhwu7wdd222f,2025-02-11 23:54:30.911000 UTC,"J’suis pas en forme… J’ai mal à la gorge depuis une semaine. Au début, c’était à droite, puis au centre, et maintenant, c’est à gauche que ça fait super mal. J’ai aussi une petite fièvre autour de 37°C qui traîne, et j’suis crevée… C’est trop dur. Tu crois que c’est quoi ? 🤕",true,"mal à la gorge,fièvre,fatigue"
at://did:plc:htf5t5sixwntye66wqzwyevk/app.bsky.feed.post/3leaagjwsh22u,2024-12-26 19:46:08.835000 UTC,"39.5 de fièvre
Courbatures et migraines.
24 heures de sommeil quasi sans interruption
Des rêves étranges, très étranges

Fouiller dans la boîte de médocs, hésiter à prendre des cachets dont la date est dépassé depuis plus d'un an.
Est ce que ça ferait moins d'effets ? Ou plus ? Ou pas d'effets ?",true,"fièvre,Courbatures,migraines"
at://did:plc:htuxe72j7mxbotleidqgbup4/app.bsky.feed.post/3kgr5tw4usz2i,2023-12-17 18:39:23.076000 UTC,"J'ai plus de voix, j'ai de la fièvre, je me mouche (covid négatif heureusement) Et j'ai la deuxième grosse présentation demain 😢

Envoyez du courage parce que je vais la faire avec le FFP2, j'irai en rampant s'il le faut !",true,"fièvre,mouche"
at://did:plc:hvzfnvohqmkcnt3wg6swpoip/app.bsky.feed.post/3lgqd7wzg2s23,2025-01-27 16:09:07.967000 UTC,"À défaut d'être en voyage à cause d'une grippe, les vacances serviront à faire toutes sortes de choses utiles.  Ce matin : s'occuper de ses REER.

C'est pas aussi sexy que de zieuter les beaux bodies sur la plage.  Mais au long temps, c'est plus utile.. haha !",true,grippe
at://did:plc:hxufvmraywdi7eosvbki6bk3/app.bsky.feed.post/3lhnezmimyc2i,2025-02-08 05:28:35.499000 UTC,J'ai la fièvre.,true,fièvre
at://did:plc:hzkfhrzyvidgsnjxr3hvejnb/app.bsky.feed.post/3ljvoami5gc2h,2025-03-08 23:25:15.206000 UTC,"De la fièvre, rien de bien grave.",true,fièvre
at://did:plc:hzkfhrzyvidgsnjxr3hvejnb/app.bsky.feed.post/3ljx36q5yp22j,2025-03-09 12:49:30.341000 UTC,"J’ai eu des hallucinations toute la nuit à cause de la fièvre, quel enfer.",true,"hallucinations,fièvre"
at://did:plc:hzzx7mryvkwpx3bireqigki4/app.bsky.feed.post/3ke5eu7rulk2k,2023-11-14 11:01:11.421000 UTC,"Oui bonchourrrr sayyy la varicelleuh ! 1 version soft?
Oh bah non hein spa drôle ça! Vous prendrez bien 1 petit supplément boutons ds la bouche, au bord des yeux, formule avec peau à eczéma et la fièvre a + de 39 sayyy kdooo!!! 🎁
Pas merci la varicelle 🔥
#VilaineMechante 😭😭😭",true,"boutons ds la bouche,boutons au bord des yeux,peau à eczéma,fièvre"
at://did:plc:hzzx7mryvkwpx3bireqigki4/app.bsky.feed.post/3kgkv7eo5el2h,2023-12-15 06:48:45.480000 UTC,"Mm les nenfants l’ont boulotté en version kao bang ici! 
Et la version du kao soy du blog merci, gros succès aussi.
Mais bon là on est en pleine grippe histoire de changer du Covid so 2023 tu vois 🤡😭",true,grippe
at://did:plc:i2gfqotrh2tzd3umuwpwkzuc/app.bsky.feed.post/3lhdihciwoc25,2025-02-04 07:03:18.629000 UTC,"39.4 de fièvre ce matin.
C'est mieux que 49.3 hier 💀",true,fièvre
at://did:plc:i2gfqotrh2tzd3umuwpwkzuc/app.bsky.feed.post/3lhhaj2pgkc2o,2025-02-05 18:51:46.581000 UTC,"Je relate fort 🫶
3 jours que je fais ça à cause de la grippe. Et du coup ce soir je vais pas réussir à dormir avant 3h du mat' 🥲",true,
at://did:plc:i3ptx3xphfnt4avjjkkoasz6/app.bsky.feed.post/3lljx243yys2b,2025-03-29 18:21:06.776000 UTC,"Bon ben super, jai de la fievre mon etat a empiré et je suis sensé travailler demain.. un dimanche donc pas de medecin je suis baise >_>",true,fievre
at://did:plc:i3ptx3xphfnt4avjjkkoasz6/app.bsky.feed.post/3lllux2xah22e,2025-03-30 12:48:56.901000 UTC,"Donc je suis allé voir le medecin de garde. Je me suis dit, tiens, allons y a pied. Donc me voilà parti à 7h30 avec 39 de fièvre à travers Reims pour faire les 4.3km jusqu'au CHU. J'ai eu mon arrêt de travail, et je suis reparti faire les 4.3km dans le sens inverse + la pharmacie.",true,fever
at://did:plc:i3ptx3xphfnt4avjjkkoasz6/app.bsky.feed.post/3lllv224ctc2e,2025-03-30 12:50:36.682000 UTC,"Du coup a 10h du matin j'avais déja fait 12000 pas, un peu plus de 10km de marche, et bien sur en passant par un quartier ""chaud"" de reims. Je sais pas ce qu'il m'est passé par la tête, honnêtement. J'avais pas trop envie de prendre la voiture. Avec une grippe. Et le pire, c'est que, ça a été.",true,grippe
at://did:plc:i3ptx3xphfnt4avjjkkoasz6/app.bsky.feed.post/3llnr73iefk2h,2025-03-31 06:47:10.407000 UTC,"Mais c'est interminable une grippe en fait. Quand j'avais choppé la grippe A j'étais complètement mort 1 journée après ça allait, là ça traine depuis 3 jours. Le medecin m'avait demandé si je voulais le lundi aussi, j'ai dis oui j'ai bien fait >.>",true,
at://did:plc:i7wctfysxhzhbzzhewfcdicj/app.bsky.feed.post/3kaa7ztuapv2c,2023-09-25 16:32:00.105000 UTC,"Au moins ça semble moins pire que le round 1.
Fièvre qui est tombée cette nuit et les forts maux de tête n'ont pas duré trop longtemps. 
Le chéri m'a nourrie à la soupe aux vermicelles et hydratée au sirop et à l'eau, ça a clairement aidée ^^ complètement ko j'espère que ça ira mieux demain",true,"fièvre,maux de tête"
at://did:plc:i7wctfysxhzhbzzhewfcdicj/app.bsky.feed.post/3kafhawaxdg2n,2023-09-27 18:24:34.026000 UTC,"Ça va mieux mais tous les soirs la fièvre remonte, vivement la fin ^^;",true,fièvre
at://did:plc:ibcmo3f4sudkszfgf7zqt7vj/app.bsky.feed.post/3kkjuc2t23k2f,2024-02-03 18:40:27.454000 UTC,"Merci, oui heureusement. Je vis seule et je pense m'être évanouie ce matin dans mon lit tant la fièvre était forte alors je fais attention. Je suis au radar là.",true,fièvre
at://did:plc:ibcmo3f4sudkszfgf7zqt7vj/app.bsky.feed.post/3kknknghquc2g,2024-02-05 05:58:30.515000 UTC,"C'est gentil 😊 J'ai bien été KO mais là je n'ai quasiment plus de fièvre. J'ai encore mal partout malgré tout et je suis fatiguée surtout mais rien que de très normal. Ce n'est pas le moment d'aller faire la fiesta 😁 
Gros bisous à toi et à Matou 😘",true,"fièvre,fatiguée"
at://did:plc:ibcmo3f4sudkszfgf7zqt7vj/app.bsky.feed.post/3kknoxixc5s2m,2024-02-05 07:15:43.599000 UTC,"Bonjour Denis, et toi comment vas-tu ? 
Quant à moi, oui j'ai passé le pic de fièvre. Évidemment je reste bien fatiguée.  😘",true,"fièvre,fatiguée"
at://did:plc:ibcmo3f4sudkszfgf7zqt7vj/app.bsky.feed.post/3kksvir6ktq2t,2024-02-07 08:56:03.880000 UTC,"Coucou, encore un mal de tête mais la phase délirante de la grippe est passée, merci 😘",true,mal de tête
at://did:plc:ibcmo3f4sudkszfgf7zqt7vj/app.bsky.feed.post/3kxrq4d5raq26,2024-07-21 08:14:30.401000 UTC,"Avec 40° de fièvre, je ne suis pas certaine qu'elle puisse prendre des dispositions pour te léguer sa fortune",true,fièvre
at://did:plc:ibcmo3f4sudkszfgf7zqt7vj/app.bsky.feed.post/3lbmgrqo7bm2s,2024-11-23 11:56:09.422000 UTC,"Je n’ai pas eu de fièvre aussi forte comme ton fils sinon j’aurais eu interdiction de travailler. La mienne se situait autour de 38,5 mais tout le temps. Après il y eu embrouille car j’avais une saturation basse.",true,"fièvre,saturation basse"
at://did:plc:ibcmo3f4sudkszfgf7zqt7vj/app.bsky.feed.post/3lfxqdz54t22k,2025-01-17 21:27:29.588000 UTC,"Je viens de sortir d’une sieste écrasante, j’étais patraque depuis 2 jours. Je croyais c’était l’arrivée de mes règles tu connais ou pas, que nenni ! 
39,7º , c’est un rhume d’homme vous croyez ?",true,"patraque,fever,rhume"
at://did:plc:ibcmo3f4sudkszfgf7zqt7vj/app.bsky.feed.post/3lfxqs3lhmc2k,2025-01-17 21:35:21.917000 UTC,"À part la fièvre et la fatigue inhérente, aucun autre symptôme. Je reste chez moi, je verrai :)",true,"fièvre,fatigue"
at://did:plc:ibcmo3f4sudkszfgf7zqt7vj/app.bsky.feed.post/3lg4bsucask2m,2025-01-19 16:50:40.395000 UTC,"Oui et je suis encore un peu fiévreuse. Roupiller un dimanche devait être profitable mais finalement, je vais peut-être succomber à mon rhume d’homme",true,"fiévreuse,rhume"
at://did:plc:iclobebpya6vmprpfe6dq5s3/app.bsky.feed.post/3kixkh72doq2q,2024-01-14 18:31:18.129000 UTC,Les symptômes ont commencé le 29/12 ... Fièvre courbatures et énorme fatigue Impossible de reprendre le boulot le 4/01 😅 le moindre effort = sieste de 4h 😅 il faut au moins une semaine pour commencer à se sentir mieux,true,"Fièvre,courbatures,fatigue"
at://did:plc:id3zsbxwvmzzfrmqwleco5eh/app.bsky.feed.post/3kacmf4quox23,2023-09-26 15:18:25.874000 UTC,"Les profs qui mettent pas leurs cours en ligne, y'a vraiment un enfer tout réservé pour eux.

J'adore être cloué chez moi avec 40°C de fièvre en sachant que je manque des cours magistraux que je ne pourrais jamais récupérer puisque ""Ah non mais vous avez qu'à venir en cours hein""",true,fièvre
at://did:plc:ie6o44yypjqt4n4wlvkcfret/app.bsky.feed.post/3kixrbjd23d2u,2024-01-14 20:33:22.063000 UTC,39° de fièvre mais on tient le coup,true,fièvre
at://did:plc:ie6o44yypjqt4n4wlvkcfret/app.bsky.feed.post/3lhsnbo6bvc2d,2025-02-10 07:39:34.319000 UTC,J'ai l'impression d'avoir 39 de fièvre en regardant ça,true,fièvre
at://did:plc:ie76t3227vjajzgyejvfup3s/app.bsky.feed.post/3lenb4idjk22z,2025-01-01 00:03:01.953000 UTC,"Une année qui démarre avec mon fils qui a presque 40 de fièvre et moi qui fait des allers-retours aux commodités, avec une migraine carabinée et toujours cette sensation de gueule de bois généralisée. Youpi.",true,"fièvre,migraine"
at://did:plc:iec74zrcp6m4deuvhx4hevag/app.bsky.feed.post/3k7dtu4yqlu2v,2023-09-14 09:39:34.772000 UTC,"J’en peux plus d’être malade.

Y a 3 semaines je me mange une grippe des enfers pendant une bonne semaine, frissons, fièvre, la totale.
Test Covid: négatif.

Après ça, des nuits de 15h.

Et LA! Depuis hier! Clouée au lit! Rhume + règles.
Test Covid: négatif.

Enlevez moi le mauvais œil par pitié 💀.",true,"frissons,fièvre,Rhume"
at://did:plc:iec74zrcp6m4deuvhx4hevag/app.bsky.feed.post/3k7dtu4yqlu2v,2023-09-14 09:39:34.772000 UTC,"J’en peux plus d’être malade.

Y a 3 semaines je me mange une grippe des enfers pendant une bonne semaine, frissons, fièvre, la totale.
Test Covid: négatif.

Après ça, des nuits de 15h.

Et LA! Depuis hier! Clouée au lit! Rhume + règles.
Test Covid: négatif.

Enlevez moi le mauvais œil par pitié 💀.",true,"frissons,fièvre,Rhume"
at://did:plc:iec74zrcp6m4deuvhx4hevag/app.bsky.feed.post/3k7dtu4yqlu2v,2023-09-14 09:39:34.772000 UTC,"J’en peux plus d’être malade.

Y a 3 semaines je me mange une grippe des enfers pendant une bonne semaine, frissons, fièvre, la totale.
Test Covid: négatif.

Après ça, des nuits de 15h.

Et LA! Depuis hier! Clouée au lit! Rhume + règles.
Test Covid: négatif.

Enlevez moi le mauvais œil par pitié 💀.",true,"frissons,fièvre,Rhume"
at://did:plc:if3tgewaicvore6icsvadu7d/app.bsky.feed.post/3lfow7faxik2c,2025-01-14 09:18:19.331000 UTC,J'ai de la fièvre 👀,true,fièvre
at://did:plc:ifkavsdrw4kkvu7mvtp4zvdq/app.bsky.feed.post/3lfrz4arob22j,2025-01-15 14:48:14.413000 UTC,Confirmé après un test ce midi à la pharmacie après m'être fait violence à sortir du lit : je suis bien positif à la grippe 🤒,true,
at://did:plc:iflyxm25ysakzufhgffa6fga/app.bsky.feed.post/3ke3wgvood326,2023-11-13 21:10:32.632000 UTC,"Pour le moment y’a 39,5 de fièvre, un nez qui joue de la trompette et la gorge qui gratte un peu. J’imagine que je vais passer une bonne nuit avec ca sous la couette",true,"fièvre,nez qui joue de la trompette,gorge qui gratte"
at://did:plc:ijjgxwss3ty4nooeyvfy5hqg/app.bsky.feed.post/3lhoy3yfils2p,2025-02-08 20:42:35.915000 UTC,"« C’est une belle journée je vais me coucher… » oui 
j’ai 49 de fièvre et j’ai pas pu passer à travers l’épidémie de grippe grrrrr…",true,fièvre
at://did:plc:ijjgxwss3ty4nooeyvfy5hqg/app.bsky.feed.post/3lhoy3yfils2p,2025-02-08 20:42:35.915000 UTC,"« C’est une belle journée je vais me coucher… » oui 
j’ai 49 de fièvre et j’ai pas pu passer à travers l’épidémie de grippe grrrrr…",true,fièvre
at://did:plc:inhakv32pzibgg7ejoxnu3sr/app.bsky.feed.post/3ldqv5ty64c2g,2024-12-20 17:14:30.141000 UTC,"Ma seule réelle exception fut une grippe carabinée (plus de 39°). Mais même chose, un 38°, c'est aussi le max (rare) pour moi.",true,"grippe,fever"
at://did:plc:inhakv32pzibgg7ejoxnu3sr/app.bsky.feed.post/3le32xybkks2a,2024-12-24 18:25:13.152000 UTC,"Pour la première fois de ma vie, je ne suis pas en famille, en train de préparer les petits toasts, d'installer la table de Noël ni de disposer les cadeaux sous le sapin. P*tain de grippe. 😔

Et plein de pensées et de douceurs pour ceux qui en sont également loin des leurs. 💙",true,grippe
at://did:plc:io5g6atymfemmj6niuaozsut/app.bsky.feed.post/3lhmw6v2a2s2r,2025-02-08 01:03:06.106000 UTC,"10j de grippe avec courbatures partout + crampes aux jambes, 1 mois que mes bronches lui disent d'aller manger ses morts à chaque quinte de toux. C'est pas encore fini. 1 seul jour de fièvre. Chéri agonisant 3 jours et plus rien 🤷‍♀️",true,"courbatures,crampes aux jambes,toux,fièvre"
at://did:plc:io5g6atymfemmj6niuaozsut/app.bsky.feed.post/3lhmw6v2a2s2r,2025-02-08 01:03:06.106000 UTC,"10j de grippe avec courbatures partout + crampes aux jambes, 1 mois que mes bronches lui disent d'aller manger ses morts à chaque quinte de toux. C'est pas encore fini. 1 seul jour de fièvre. Chéri agonisant 3 jours et plus rien 🤷‍♀️",true,"courbatures,crampes aux jambes,toux,fièvre"
at://did:plc:io5g6atymfemmj6niuaozsut/app.bsky.feed.post/3lhmwclzk2c2r,2025-02-08 01:05:10.870000 UTC,Pareil avec bronches 1 mois. J'ai été testée et c'est grippe A,true,bronches
at://did:plc:it6zkmcggwvhwza4nvq62kql/app.bsky.feed.post/3llg4jgklvs23,2025-03-28 05:48:30.811000 UTC,"Je dois avoir quarante douze de fièvre, pourtant j'ai fait des bisous à personne cette semaine 😭",true,fièvre
at://did:plc:itelzczyhs2xl5wcbbhsg2cy/app.bsky.feed.post/3kh3b42u5xd2f,2023-12-21 19:04:15.126000 UTC,"Il fonctionne avec  ""rebonds"" le variant COVID ? Après 2 jours de petits picotements dans la gorge pas méchants, mardi j'ai douillé, fièvre, sueur, courbatures, etc...Après une grosse nuit (21H00-06H00) hier j'étais bien mieux (juste les sinus encombrés). Aujourd'hui, rebelotte, tout fébrile, épuisé",true,"picotements dans la gorge,fièvre,sueur,courbatures,sinus encombrés,fébrile,épuisé"
at://did:plc:itl4k7meo6rb5se7blqkzk7l/app.bsky.feed.post/3lcge4ojsvs2c,2024-12-03 19:17:48.252000 UTC,"J'ai écrit 9 pages depuis hier, sous sinusite et fièvre. J'sais pas si c'est un total délire de Stoner un peu trop nerd ou l'un de mes meilleurs textes.",true,"fièvre,sinusite"
at://did:plc:itlaf5gr2itdeugxtwxogtbb/app.bsky.feed.post/3lg6ibttpsk2d,2025-01-20 13:51:45.163000 UTC,Essayer de bosser sur mon prochain strip BD tout en ayant une bonne grippe carabinée !,true,grippe
at://did:plc:iu2kggqtjkkjgjavw5reyuv7/app.bsky.feed.post/3kghy2bvj6h2a,2023-12-14 03:01:36.640000 UTC,"Punaise, je me réveille à 3h50 j'ai mal partout, courbatures. J'ai 37.5 mais  une sensation de fièvre très désagréable. J'ai pris un Doliprane mais dans l'état actuel je me sens pas la force d'aller bosser. J'espère que ça ira mieux dans 2h... 😵",true,"mal partout,courbatures,sensation de fièvre"
at://did:plc:iuhsxxasvoqp2ittv3bensb3/app.bsky.feed.post/3lhvg2v5bdc2h,2025-02-11 10:08:29.769000 UTC,"Notez, j’ai la grippe depuis 3 jours, mais le moral est meilleur. Un petit plaisir que je me fais, c’est de repenser que la TEB a sorti dans sa vidéo de 7 heures sur nos tronches, « ÇA RESSEMBLE A L’AFFAIRE VILLEBREQUIN ».
C’est encore mieux que son indignation sur la « convergence des b** ».JPP 🤣🤣🤣",true,grippe
at://did:plc:iuhsxxasvoqp2ittv3bensb3/app.bsky.feed.post/3lirnkwz5ec2k,2025-02-22 15:37:17.469000 UTC,"Sinon, 13ème jour de grippe quand même. Y’a des jours où on croit que ça va mieux, que c’est la fin. Et puis ça repart de plus belle. Protégez-vous, c’est une belle saloperie.",true,grippe
at://did:plc:ivm3bk4btsxrgrwzcuv3r736/app.bsky.feed.post/3l6fjt66grh2w,2024-10-13 13:46:25.274000 UTC,"Repos, liquide, électrolytes, Tylenol / Advil pour la fièvre. 

Je l’ai eue y’a un mois, j’ai jamais été aussi maganée. 🤒😷🤕

Et si certains symptômes t’inquiètent, 8-1-1 ou urgence.",true,fièvre
at://did:plc:ivm3bk4btsxrgrwzcuv3r736/app.bsky.feed.post/3l6ua7swhwd2f,2024-10-19 10:04:28.265000 UTC,"Moi c’était la première fois que je l’avais. J’ai eu aussi fièvre pendant 8 jours, fatigue, douleurs musculaires, goût changé mais pas complètement parti et la toux d’enfer.  J’ai pris des médicaments surtout pour fièvre et toux et je sentais le p’tit canard mort sur le tas de fumier. 💀💩",true,"fièvre,fatigue,douleurs musculaires,toux"
at://did:plc:iwwlums2rhukxgrrpwcj7paq/app.bsky.feed.post/3kiumigna5v2r,2024-01-13 14:29:46.482000 UTC,😬 j'ai juste eu un peu de fièvre 2 ou 3 jours et c'est tout. Ma femme pareil.,true,fièvre
at://did:plc:ix3poliwru5nioddmzdwojms/app.bsky.feed.post/3lbwocu3z4c2t,2024-11-27 13:37:37.022000 UTC,"Je vous ai fit que j'étais fatiguée?  En fait j'ai une angine. Et ss doute un peu de fièvre. 

Mais ce n'est rien à côté de l'ignoble mal de tête que me donne certaines  administrations de l'ESR.",true,"fatiguée,fièvre,angine,mal de tête"
at://did:plc:ix3poliwru5nioddmzdwojms/app.bsky.feed.post/3lccolh466c2f,2024-12-02 08:14:22.245000 UTC,"Je viens de dormir 30h sur les 36h qui viennent de passer. Sur grosse fièvre qui tabasse. 
Le plus : plus de rhume
Le moins : ça s'arrête quand ? 🤒🤕😱",true,"fièvre,rhume"
at://did:plc:ix3poliwru5nioddmzdwojms/app.bsky.feed.post/3lccolh466c2f,2024-12-02 08:14:22.245000 UTC,"Je viens de dormir 30h sur les 36h qui viennent de passer. Sur grosse fièvre qui tabasse. 
Le plus : plus de rhume
Le moins : ça s'arrête quand ? 🤒🤕😱",true,"fièvre,rhume"
at://did:plc:ixkedj3wtnglx5ebe5eeh2fn/app.bsky.feed.post/3lagyy7xtxq2i,2024-11-08 14:40:45.023000 UTC,"Si ça peut te rassurer, moi qui douille à chaque fois, cette année, j'ai eu mal au bras, mais c'est à peu près tout. Une vague fièvre en fin de première journée.
💪💪💪💪",true,fièvre
