ili_related,symptoms,cid
False,['COURBATURES'],bafyreidufxlapb2vfmb5esf3grbf2gp5hxur56eajjr7c6c2n7mfnoshfy
False,['courbatures'],bafyreidsgrsavdesecsofmzmeflv77ofjt6xbrmncoqmnerjd7jvvne5fu
False,['courbatures'],bafyreifgqllblbqahdvmeu2b6g7kiewwoni36kk5sme6cyhf7bf2vwz47y
False,"['mal de crâne', 'courbatures']",bafyreic7nzsjj5llihzorkutq57ebfbfgurwmhlkwv2vsilijsrkme7ofe
False,['courbatures'],bafyreicigsuv4wthacnhloulmn2t5apus4dgqonb76mzcv25d5q6mszqc4
False,['courbatures'],bafyreid2tvllbmm4m4gqss6koex7p3ez6c3kbift3mmcdlhrmnnpp4vlby
False,['courbatures'],bafyreidsh3zx3lsicltgttg36sfrfmtjqumdwkapxnpjbx52s2ijidtyea
False,[],bafyreihmi33al6xy2xgk4sznhji7c4la47zllgie4u247c3bsmegcggcbe
False,['courbatures'],bafyreihfxxapnweqvw5aqgiekynjadt7k4iinn3bjgdeeadfn2oeuclrgu
False,['courbatures'],bafyreigb6pz74niz5wxqclq25py4idrm4s3necncrrsauvv2hgscnx64pu
False,['courbatures aux yeux'],bafyreid3xsllhjc6imqerzd2msopwnbfdg4ixuqa4g7jqc2pwsuxu25poq
False,['courbatures'],bafyreiftwsbqtu2uqdzrqq33mcmgvnuyqfz4pdvpkowtqurw3vvdj4afwa
False,['courbatures'],bafyreidjdmvwhtctrsbbfdiosyv3ciiynmjta4p7f2vcxcdfoliap3xbka
False,"['courbatures', 'mal à me réveiller']",bafyreicfg6gyo7kufzdbusvyccay3qa6kgk62eqoguiracpexnzfg3wisa
False,['courbatures'],bafyreifckq5ucuddbn453b5rx4wx7ozynodmc3qmkrhx2hi2zchli7oub4
False,['courbatures'],bafyreibsn6x5wq66ozfq7zvdbyuxg2vzp6tbo4o5w7gpfnubjgjmuflbsm
False,['courbatures'],bafyreib2ht6n5vo6thetuc2vqawbsd5kevrkz2gsbme2xx6kbi6ctoa7lu
False,['courbatures'],bafyreif4onyg6qe5j7qnuzzxs5ik77xftjgwgk75xmlu4iu3d6w5jn45ii
False,['courbatures'],bafyreighdw3vq2ev2uc6hthhaabr2j6lf3piledkr4dwar4jf7mbxmtr4a
False,['courbatures'],bafyreibqyqslaeyj56qugvxg7acizx4rbe4mdvbadkx234qewl7smyuiyu
False,['courbatures'],bafyreicfj3fliuqye23f46rvhmv7o6p6gilwmjrdhl5zwmjgu4ugjdwzwq
False,['courbatures aux fessiers'],bafyreibpr3vyisrwkammlxqp4fxgkob6567rmnryzujxkggq66yz76zu3e
False,"['courbatures aux jambes', 'mal au crâne']",bafyreiccuwjvwfztk5brt34xmxevboyynmerqedalvaiysnuk5kimrwlty
False,"['mal aux lombaires', 'courbatures']",bafyreiatcsn53rslq3myxoiqtypvsnn426j7equdya7lxvllwsp3mxtjka
False,['courbatures'],bafyreifeuyprb2kujw6xwhoy4e7ey5p453dowkxnxr7eqdjynpclagkcza
False,['courbatures'],bafyreieoska6hv6yod3pfeniwl6gcrma6qvwjylkuedmrkomacldyvf4vy
False,['courbatures'],bafyreianbygphjwxkkunhqdglcarxmmyvtlpmx4xylupvykt4ytziiidye
False,['muscles courbaturés'],bafyreicl3iulu525nl3w42qiwwhibqvl23f54x6tyljtm4ojk55disv5oa
False,['courbatures'],bafyreifqo6plwpqq7ulmjfwt6n32d3azlmvvbjsjcxvwb2i7qkpknbsvr4
True,"['courbatures', 'fièvre']",bafyreib7akl3iutzmynrivwzr4exczlr64bkholbji4mpmbjyyjp7a7q6a
False,['courbatures aux épaules'],bafyreic2xxyzzeo3m3hnc46rmoiurejeach5ipy35ja2imiz3u24bqsr4a
False,['courbatures'],bafyreiae7z6rz4j2n3jxniitg7whbfewadq6opwyaj3rqfgm5265ox73fm
False,['courbatures'],bafyreiddnhaqr5745yfllywcqwtruqydgcybdpfzylbdzybkqrlokjmnvm
False,['courbatures'],bafyreifxlefcypp6znwqayvbekuu2dunokiuqsvmywcunin7o7chrqhhfq
False,"['courbatures violentes aux mollets', 'fatigue']",bafyreidflsbryucbufaqu3rlvs5cwgqjudshlo5s3qcfig3z4h27ka4hre
False,['courbatures'],bafyreieok4qhvkpw3v3uga7zaiscx44wapjpbvyscf3lgncmbe2m7lgb4i
False,['courbatures'],bafyreihavaal65xsw3nvldlyrxbrs2h6o74ezv3loy663vaajuno3sqxtq
False,['courbatures'],bafyreigwuliqjq26fdw57putwvsbmepaijjeg4fi7ge5wybdclzv2yegbq
False,['courbatures'],bafyreif5wsy4jzcrljs3xrdqykwg2d2vuuok6dqckmhku3tzgjsmhu7qam
False,"['fatigue', 'courbatures']",bafyreiez4yjzxibirkm4n3yjo7lmjjatdbgeusihteby4olkzgi3dk7uvq
False,['courbatures aux pecs'],bafyreigll7az4jsuvjr245itvtzcs4ampjwkxbj5uq77vz6qb7zfxsymwa
False,[],bafyreigqkj2fmk3qjzvyr7v3a7qi2lzic6o7zmvudysvh64mtyasqes74e
False,['courbatures'],bafyreifjbu6totv5boiicey4bzvntvo6hceavt74edprvpj2ase4wc3y6a
False,['courbatures'],bafyreifc4ry663vlr2fgqti4niqahl44zh55ozwgpseygdkvklkh7socue
False,['courbatures'],bafyreiej3l3vbliyn74pzo5x32lpsnwjy4oxgkl5urxmequrpkn3ull6d4
False,"['raideur dans la nuque', 'fièvre', 'courbatures', 'sensation de malaise', 'nausées']",bafyreiemyubgrrkwirmvanyd56tprz4h352nv2nnoy5u7f463d6jslt52q
False,['courbatures'],bafyreifbnzp55fmrdsf6bmaulo2fglwmftqio2t6liitnobmfrfe7kj7la
False,['Courbatures'],bafyreibzdi5kucnjxvmpusdjdgccilfx3p6p3utolwdavjl47hbp2wvfvu
False,['courbatures'],bafyreibhgahfldi7hhujfwukl3sqakn3ed22l5e5ixmd36elnxjijthulm
False,['courbatures'],bafyreigm6rds2xbrsglgdp5miwox34e6v5kg6vkyymzqr6ezwsrqcgeapy
False,['courbatures'],bafyreifwjzhjobomq7z6g6ci6sddjxqpbzcghrib6ahtwmofq4jdqfsxzu
False,"['bras complètement rigides', 'courbaturés']",bafyreicsvdfn2lmxk666xck7dly35pjvhxew6z53kmg6oea5nritjo62ey
False,['courbatures aux fesses'],bafyreibs6szswfzhbetkge2u7pjtontu3qnygef2prrv3whzfz4xf7dcuu
False,['courbatures'],bafyreignskutdjsmcy3xttoncrnd5eeyjadoxuk56cths6gdfx422uttma
False,['courbatures'],bafyreif2vuo6qrst5bxr2zou64b7wjpt5jnfsvlrof44mphbgunhg4udlm
False,['courbatures'],bafyreian6qemb73dhbgj7lqkqecm5seuqz6qka7xfndt5mn6wiy4nel2gy
False,['courbatures'],bafyreift4ckxgcbih3lgvolw47synthfzpcinmhxthh2rdjzvmm6ujqm7u
False,"['courbatures', 'mal aux cuisses']",bafyreigvhvxg6u2343henjeg4iufbwojoc6vrezmto7uf5tfthzlv7cfre
True,"['tousse', 'courbatures']",bafyreife4o4ihpsybkmfpzdnpfyzfbsgcqa3eclcrs2cfanosfcdjqse5e
False,['courbatures'],bafyreidg5nkyhzpobjrlj3c6ouh37sqj5ulrip2nlf5m5uainbygou3xui
False,['courbatures aux côtes'],bafyreife7fufuw23pk2fsk2r2dqkaqqof6qpirn54gspfjtzkwnujkp6oa
False,['courbatures'],bafyreiecu5il5ll5sbuq5afpvmc7z7bdvhzj7b2zjoxcd7apegxynbe7ey
False,['courbatures'],bafyreifw652hknv4p6zk6ekss4y3xpwnbf4w372gpsqinzxvrjxqsy2i7e
False,['courbatures'],bafyreidtdkknloy4kxo4v3xpjgzwkz7ilhcvaolaknaz5sq7zwwp5zq3te
False,['courbatures aux abdos'],bafyreibrt6apdflogrjebkvf4h3rv7sb2hecou7gwtpeakxeawupu64gnu
False,['muscles courbaturés'],bafyreiha5rgd64k7q3xyanhue32magg6wy4f3xsla7ptbzj2kduorwjwly
False,"['courbatures', 'mal partout']",bafyreia2yduk4k75bf3mldrbbbczcteichymdexrwbcpe5b7jdiv3k3owi
False,[],bafyreihi75bg7rkpqc7o663gmpoalshj2xev5mfngobjtamxyav5gwvcw4
False,['courbatures'],bafyreifws6s4mdkfr4gnrhpimojyinmi6kzh6vxk3wd6qxjvotbjk7lxsm
False,"['courbatures dans les jambes', 'bas du dos']",bafyreif6vzsvbnpnvpghq27f3mqbhfqzvae4evqealh5i3f7fp7h7rvgeu
False,['courbatures aux jambes'],bafyreifmnez4ic4drs4eocrkxjeui6jxrrusolqqnpfw34twqwmg5qrnqq
False,"['coup de soleil', 'courbatures']",bafyreigakhbx7dwqybnqffxvkowg3vxjxq7yzemdbn7u7ouno4m7pkcz6a
False,['courbatures'],bafyreifxvy7fu2tmlc7rhgo3ix6tassezoomabrzfwmxr2e3knc24qkqqe
False,"['tousse', 'courbatures', 'douleurs au niveau des côtes']",bafyreicts5segnezh7lep7kh2w6gqlpygbi4u2t6cmihpfmr4lmosdlgwu
True,"['frissons', 'courbatures', 'mal de tête', 'nausées']",bafyreigqmbpftqer5x2knotiqbfh7cbvixcdq7acjnzoxvelmu6msy77ui
False,['courbatures'],bafyreigfa2ervensatjrhrfwlf3oshov5uxqyugmrtwa5elp6sra7ljkbu
False,['courbatures'],bafyreibjhn4ml3urzxdn5agrsqucc3hubhqadu7chymreqdt3qhpmfgfvy
False,['courbatures'],bafyreigqjlwizu2bjr7tvyv5mljpkyg4g5ef7q7poxywhacqvwvx54kufy
True,"['fièvre', 'courbatures']",bafyreihaogh5tsd7r2qgjq4d22h5inpp4icybctzn3fgor6kgnxkejcsoe
False,['courbatures'],bafyreigbtv6aezm5n2nx5iw6gmbg5zb6byr4hmohbw6xttjkgleiromy34
False,['courbatures'],bafyreihfbxkgi2qbot47ptcg3gtvldvm7cidfheh5c5oqiivi35j26ju5m
False,['courbatures aux abdominaux'],bafyreiatytj37jvfr6av76w7ozrkqqqrfmyau3wo34w3moadtzoufj4ccu
False,[],bafyreicvkyk3e2tm6a75w4eandouolteb2bo6ssmxgwzo47po74ljafc24
False,['courbatures'],bafyreieqc6uwzksgawloimpq6purvsec4ihpenb6tcv7tskwawut53e4me
True,"['douleur assez forte dans la poitrine', 'fièvre', 'courbatures']",bafyreidl67bycmokli7kwpvykt3mtajxgnltzost344g7lvcskocfffqzi
False,['courbatures'],bafyreihkzmgg4gsva5cet3jfhinz6qahmdeuamwuvidxrh6nm6vovygf6m
False,['courbatures'],bafyreibm666sodmqcjsh242cmjr4od7wu44j3qzaxcbe6mr2r7imlfqq34
False,"['courbatures', 'mal derrière une cuisse', 'mal au dos', 'nez rouge', 'nez qui coule']",bafyreidp6scj3eetv6e2wpi2rv6m4dmlhgiw7ev4ojht5wo2su22jqdsk4
False,['courbatures'],bafyreihskroetgl3ppecawda6ocmocyzc7h2doltyyzfz6xcbfqphvpuky
False,['courbatures'],bafyreiarjfe7v655iqllynekhoyo6vc4fkf4bxny3iaoaijpidxjqziury
False,['courbatures'],bafyreifryr7nm67fh6ubonhlp2sbj5gao6644prc4y7nlwohsovm6bded4
False,['courbatures'],bafyreid6uz3k4jhjooakfsulhtq25rq7xdem2cfkryed343o2phnalesq4
False,['courbatures'],bafyreih4pgorwcrpvikt5cdd3tpqfa7so2zr23ydpkgpzc3upa4ynvjcs4
False,[],bafyreig377ssz54aiabgvfexf46v42xzfx42oxtefaryw6nzwomicspvae
False,['courbatures'],bafyreidzxmxdxz7g57frbgns6hnq33quuzbefk5nd74e52et6fyf2oe5lq
False,['courbatures'],bafyreie2nvgpbbzosa7klyn6zcd2nfg45wspeititih6efbwxu2zygjcim
False,['courbatures'],bafyreihgzewk4adykjyaauo3hmj7gxftlhyvuqgx3rmk2tj4sgrbibfqoe
False,['courbatures'],bafyreihlivvll5c5xttowzd45f3oey53mn3djaujypgaiavh7qo6r7iqzu
True,"['Fièvre', 'toux', 'courbatures', 'vomir', 'hypoglycémie']",bafyreifkhrb27ckdebjfq36hkqquaczqn6oqw5kwedudaqvsa7ncmzznme
False,"['douleur au bras gauche', 'courbatures', 'poids sur le muscle']",bafyreighekrwkxguzxjpbiehowv7lnv5ac7twkbifihnk2kbngvad3lfhi
False,['courbatures'],bafyreiaaisuaqn2l4psjzdtoaowoxdgafl4hjwndi2iqo43nwfslo7ib6e
True,"['fièvre', 'courbatures']",bafyreicwzmmlndrgnxplrtgh3x2sfsjwoofiowqymefojjrv7ozsg3yjzm
False,['courbatures'],bafyreiepmx2joag42d5qzhhtaq747qvfe57bqshlhq7ajxvpdrvhpna4dm
False,['courbatures'],bafyreigqpvuh34y3a2o62ms4hafm5pi2ahfn3kobdamw3fuq5tp2tyag3e
False,['me provoquer des courbatures'],bafyreievevpsbti2f6idwysbmtncc6n4lc6xaklrw7twi57pgjwhvnzsj4
False,['courbatures aux mâchoires'],bafyreics5hsgeuhsxjedrqkv6wvqk36jwi3tacsbrbzhhkqgefub5yrefu
False,['courbatures'],bafyreiddylunwrsfl6ab4r3dysmdsahshii4dj5uykfksbqhnw5i753gyi
False,['courbatures aux épaules'],bafyreiagtyty5zaeqfk4gilmv32h6kbh7uwpca6k2ajdks32oopj3v4yma
False,['courbatures'],bafyreic3pvfgg2ebrg4wvrkuvzcf6dukjutaku4gklp7ppicy7sswhn2bq
True,"['courbatures', ""j'ai froid""]",bafyreigsczqpodtx57yuz5qyd75jw5sfz35i2hcqdydigeiltorg3wzb5y
True,['courbatures'],bafyreidlmidgp7j7tfjcoc6iwvhmpnvgdc5wy7kydpiws5y2f2kxzw6jla
False,['courbatures'],bafyreifiqmzc4bkwvaxaywgtfreg7vylxmcjsewm4x7726rw2olol45lja
False,"['courbatures', 'fatigue']",bafyreiew5b57dqegbplouy63gt4q44myhnnr53miktrbwmrjjfdkc3rl54
False,['courbatures'],bafyreianm4egbwuijowqids5gfzi2froxvkhjzdq2iicidn43d73kiti5i
True,"['courbatures', 'fièvre', 'malade']",bafyreiecof367wjewtiaee2u3ced5jh4orm3ej7ljyiehuwwimw5ulywry
True,"['courbatures', 'fatigue']",bafyreif4wpdo6vobrjjbezgdvl2mzlfkjzjsrbahpnvf2xlbhfmt7vo5bq
False,['courbatures'],bafyreiczpxecan7bohj4utvgvilbdzsdaal6ttrma7hg46ozsc6vpo47b4
False,['courbatures de dingue'],bafyreiakjpof7qnygd6h7fulwcp2rugetgwdqfnf6yon63wrtqayplblai
False,['courbatures'],bafyreicl6z5tceriior76vftdktmdbj4smegglq2gcj27uvmn2kka652mq
False,[],bafyreihnxcysu6krrhjb62jl2srfxokmtpkromhp5zqmnhjh3kwuw6knpm
False,[],bafyreieqjh6ypfht5yl5lydewuyyivkobi6e6xy5bwxsics5yqwlbz4zru
False,['courbatures'],bafyreidu4fcde2t56z6olkkdf4xh4tpnaajtxn7eguzl3xhmiexpjpsjzq
False,[],bafyreicppwri3hjl74eruvtfhepeqrrpw2zfck4l7r36ugkru77mgrksku
False,['courbatures'],bafyreidtvqdcubda44rddg3ulunj5hdhyx4khmuq2pvj2xajkt2zdznpoq
True,"['Gorge', 'Tremblements', 'Courbatures']",bafyreiggiydt2sk4mdr5edyjg6pi4hufpi34zvlbdemdtt5le4wayera3a
False,['courbatures'],bafyreicqkd47bflkpdyoi3d4hhqw6ulten3ag6o7sh7cqvgrncdl62cjre
True,"['Fièvre', 'toux', 'courbatures', 'migraine']",bafyreia3koeyox4nhz4ylyxzzhrruqp4jkkbnyw6phab3fq3mhqptbxumu
True,"['Voix enrouée', 'toux', 'fièvre', 'courbatures']",bafyreicfsidjcltzdgvafgcglwj4xojwh7reitlxlnrll6hkt26kwpusd4
True,['courbatures'],bafyreifel6tamtfamgnbrynj2jaf2f6orjz5ynckgzhyhjzampox4sevrm
False,['courbatures'],bafyreicrncvykiw7b6slom2hlchsn4hgk4nld4jruuygdwitdau4s72efm
False,['courbatures'],bafyreigcdgdzry6ux4cwc5hbg5y7e4omi234u6y5qnef4vcrohxd67hd4m
False,['courbatures'],bafyreib7anuvyobwqp4iavgvqds55kyhccq3iyiq6gscbflikn76y7fdu4
False,['courbatures'],bafyreiavnt2gksu3w7qac35rkgkyhcknmunlndr3cpqkzkjszl3iqhhaoy
False,['courbatures'],bafyreiec443qd2lypjnjf2vga6fco23eh4x5m2krvyu2v4qf7caqgatdei
False,['courbatures horribles'],bafyreiacbibpsftqp3mqrojri23swwsvbq3znw5lut33amueog6fqcsnou
False,['courbatures'],bafyreihypoem4slsaqitass6prxqkdtg4czfnxd6chyavxfgqobqkoizhq
False,['courbatures aux jambes'],bafyreiav72ee7x7ds2bvhka72ihhpgec6tzpi6g735exhtntjvkidi3rc4
False,"['courbatures', 'mal au dos']",bafyreicvcmuykjrnpeb5r2t632k6b5ylz6t6x4ilcur7n7fbnavhthj5ii
False,['courbatures'],bafyreihnnaim4spps4uvaffs7ayngwhati3y3kas2xzt5327cqiuej6vbe
False,[],bafyreia6tpp6cc4m5ebncxt6p27kda2atlo4hofdvljtiwy7r74hgjherm
False,"['courbatures', 'toux', 'rhume']",bafyreidmciaiumqflufvrdfzcm563vpr4nf47ryvdglwrxge556chh5ryy
False,['courbatures'],bafyreica4ncwf5vhbtgq3ztp65zzakrekaajf4kccn3p2zjhfjja5ifcbq
False,"['fatigue', 'courbatures']",bafyreihhcwid7dw6zc3lmur6dg2xifp6ytrupfy7zu2g2atgroivasihsy
False,['courbatures'],bafyreiegnt4nltxdxvrposxyteofj44hcy4cgmzt6sycqxs7vyo6yfuxni
False,"['courbatures', 'peau qui fait mal', 'fièvre']",bafyreihvudgtcom4zxwx6qwkl6p7sfuowelubbqcvsb636jhhc3kvibbvm
False,['courbatures'],bafyreielnlunq74uczjkrntd2fayfvlxwkwmulpbu3cxsow25ge2jktfce
False,[],bafyreigaczdpjeao6khm52urjybqrxtb52ostjhbktyuffwiuek7rgrtam
True,"['grippe', 'courbatures partout', 'crampes aux jambes', 'toux', 'fièvre']",bafyreicbnvuj2u7pnybypmjqqfgcskmepoown25prc7ndzzv7wpm3wufpu
False,['courbatures'],bafyreidbjtufk3jsejz2sh6zufzhdy4ul77jkwpdrkyyzv2ffggbfzbu3i
False,['courbatures'],bafyreigqmwq35wcwbwmm2pfcjwf4fyr3642gwr6r5vzfybmrtfkc66spu4
False,['courbatures'],bafyreib6mwfebpo6qeeswf3g55tts4cprriab4munibwp43hfnvziclyyy
False,['Grosses courbatures'],bafyreibprzuzqviu3b6ag6ts7jhdtuyv77sae2f34pvbx2da5k3msbaule
False,['courbatures'],bafyreicg22dn2qrw7s2gmkp6eststvzdduqsvotv4qiobs4jtyve3oayae
False,"['Fatigue extrême', 'courbatures']",bafyreiezkj5apbj6eau3vywj3c6gtvreeyyuhv7zjswk4yszt2myu5xiya
False,"['courbatures', 'raide']",bafyreigorupqatyxddkd4ovmidl5ae5unehaiejyiyht4htyyzrvu7gptm
True,"['fièvre', 'courbatures', 'mal au thorax', 'ganglions douloureux']",bafyreiftd2s3o6zij42q27goauj6gz5hay2j6sgtgkjahnaltgtoud4wyu
False,['courbatures'],bafyreiddlx27fypklyevsohadbivjhhivvgpdjarle3d7ei5t2dnuqn2y4
False,['courbatures'],bafyreigxpu5zbiie3m3gh7p7fd4lchkr55dvo4tm5bv3a5h3pmpck5ov3e
False,['courbatures'],bafyreibqdaap5winkvucl476obc5sr4lst4b3bveotonhpdptvkm663hyu
True,"['Frissons', 'froid', 'courbatures', 'mal à la peau', 'mal quand je respire']",bafyreig7iowii2mpzk6iczdun7dneudntnhp3ka645wr5t3syyvgsmjhme
True,['courbatures'],bafyreib3b5upx5ps6zlfaeyue7omzewesn3duei42srvkoouin4jz3q3gi
False,['courbatures'],bafyreifd664o4ggmdq2t5sfukqapvckcwwgxpknflil6l6qkmczj6zkhp4
False,['courbatures aux fesses'],bafyreieugmduj2bcmoo53wpdktm4qhxeaehc7yksj6fb6om57grf3rbshi
False,"['courbatures', 'petit cœur serré']",bafyreigvt5nqetzwojaq6x6parq2342uxsb3bg7no36wfqwk6rpxv5qch4
False,['courbatures'],bafyreifs6a22kscr6mg2y5l23ajlpz44qd34nogepcshopa3tht6kseg5i
False,['courbatures'],bafyreicfkbq22wingna247zampygunyup4gqmjiiynj7q4orudbdbocvze
False,"['fièvre', 'courbatures']",bafyreicmx4yaywj22e6asqbpezems6ong5n3eq3ipgfcnjf3dclpp3l4ae
False,"['bras tt faibles', 'courbatures']",bafyreifi5cvdru4v3r72alvjqkcitl2b53ye62a2kdqbjou2525ztgkpva
False,['courbatures'],bafyreid2mbj2j2vz3yk4ca2gbnsu24cndi7vlyl3nygn2cbi6nr4olvnme
False,['courbatures'],bafyreia24apv2qmqsu6hcl4bgvd73pjf46h3bukuyrpcioqevq2yqhr7jy
False,['courbatures'],bafyreicgzctcv4lj7tbcrp4lg3mcktwk4oqnnuwkwebecetq3yoysxmtqy
False,['courbatures'],bafyreia6wpxdseeeygqxpa4ho3rwszswshftvvh5o6ruvk2o7bwnikqnjq
False,['courbatures'],bafyreighxzvki5mzaufhqbgsv2uxfxgon5lzoblb55mblibgugttyifpmu
False,['courbatures'],bafyreiajo3ltnicptrninfj42shfrdf2uejgpz2wjwb4pdl5aeqseomcau
False,['courbatures'],bafyreigql6cbcpzecq5aveytuxti66pdhpjib7a54gw4zskuoccn476gxe
False,['courbatures'],bafyreigvkodf2znwna6kk7zxgfybe2kc6ur5rfhff2xrn7ctgytusrbyeu
False,['courbatures'],bafyreigmns3tpe5pa5vpu6amv5cmfnuztvwjuxrltj2wz3j7k53zgkx5ri
False,"['fatiguée', 'courbatures']",bafyreie4woial4ebadzojha3ljbpeeedxl5bjice54q27fcs7glxvdowxa
True,"['courbatures', 'Mal à la gorge', 'En sueur']",bafyreif7atwqciwq4gyg6vla2wpdijjvwbjk7etcsudgjbfnje5vohbmgu
True,"['courbatures', 'fièvre']",bafyreic5xj5vhrfphs7sohbsljqkv6rtljiwyrze6t7dkhnl25dvllnm2a
True,"['maux de tête', 'courbatures', 'toux', 'fièvre']",bafyreifkcl7gxfoumqk52b2a2p5gfoe4bmi2o2bptkcrgjpinhl2yjquum
False,['courbatures'],bafyreidmsd26fp3o7rw2l4ssrhylej2frtpfmzdaobvmyc6ewo6wibgxhy
False,['courbatures'],bafyreic4apq4wtqyw6ekqixva6qxf7xon364i7jv4kmjxkxszjqsanqqou
False,['courbatures aux pecs'],bafyreicnee4rzenalr4smqieurhnow2s7shk4gcwnpi6k7v55s3nu7ksbu
False,['courbatures'],bafyreifucl4x2nwqnogo5aok6xazmzdqhoiovzcws3c6lmwneyng4ejzo4
False,['courbatures'],bafyreif3aqrhkkwqaehka7qms6diebabo754pzettyq6hveahrlb2zerxe
False,['courbatures'],bafyreieoqsizclw44t4g4gls5ejyov4p7rzjvi3likxs5bf4rastxonzzi
False,['courbatures'],bafyreieffxopd7bprmtxbuvr37k4gdq3qm3dxgzlf22xsro5hju5yem77m
False,['courbatures'],bafyreicvfe5vmwas6blx5bmlp3spq6wgqh54cnoifiibm6kiwhj3bg2ezq
False,['courbatures'],bafyreic3o4g5l7np6iybnewatgbdzane3tq4vy5douujnh4kz3e56oal5a
True,"['mal partout', 'mal à la tête', 'Toux', 'Courbatures', 'Nausées', 'Maux de gorge', 'Maux de ventre']",bafyreicycgra344qsgg52bqlhxehbxm7r74xd73ock433recnathvqw6ra
False,"['jambes et les pieds en compote', 'courbatures dans le dos', 'les doigts']",bafyreid4lqledyqn7cvxy4qcjuaftfum2j6hux2udxug6fwrwvndzw5ava
False,"['courbatures aux abdominaux', 'vomir', 'paranoïa']",bafyreidu526coj362hzsdufbkn3f7ilms34ed2dwvv6l4nd6tbljsufysa
False,['courbatures'],bafyreigzhxm6apbtfwl2cuwhxkrmikvtthgmfzkngq4zz2rxaehmzcncxq
False,['courbatures sur des muscles'],bafyreicjxo3jeaud7ye4fd7kg6ezvhb2op3luzlfjrbxhpwgu6gjaayeze
False,[],bafyreihpo77x6qfpnjquteiwynsgdz2ngh3nma7hhtvbem3n56h7ynu73a
False,['courbatures'],bafyreifj37bfhpzp7ypvywwdgyw2at77xq5i2at63pj2huamizy3u4bmnu
False,['courbatures'],bafyreicsy3ecf5utcmv4uvxmp3jv6hy3jzjt5nmhvf7ql5eyvzttd57myi
False,"['bleus', 'courbatures']",bafyreicevwmstf33vosqvoteghkts2chas7mx5uw3lewcyauzdg3ypmg24
False,['courbatures'],bafyreigao4siud43qdgbvcre2qkcqvid7tgw5xivxgcd5eohu3r3lzmqem
False,['courbatures aux jambes'],bafyreiazifabxhwzjve7r3amdwd2ymrdu7be2ayqfhcqrzsvbhgqal3cq4
False,['courbatures'],bafyreibk4c7o7gustbzhfjv5gdkffmd3hjof2cqbfvzhm2aimfhva5bgqu
False,['courbatures'],bafyreia2a62spxdylogqlspwqhacjs4fhargovsbjw2qtxtn5c5nsv52x4
False,"['douleur physique', 'courbatures']",bafyreiglscxupv3zoqnpl6npbqphq5xurpsn7in6hmorourmpaw2fbmksu
False,['Courbatures'],bafyreigvtw4fiy4amr4qg62fqpjgrcfzqlznk4n2gwza2oj6xqmpew5f5y
True,"['fièvre', 'courbatures', 'mal de tête', 'vertiges', 'nausées', 'zéro appétit']",bafyreictmy6ack64x7okei7adqagz74hgqcr4scn2sorb3xl3mppsce4tq
False,['courbatures'],bafyreigdzacwom4vnsadrn633bpgxrvu6ceywfea4mqy6rd2nhyzqd4liy
False,['courbatures'],bafyreib2nzu23fjzc24tcmxag34rvl2pw5lump4g2qzktai6dlwii7ecum
False,['courbatures'],bafyreia4g7bpbu4ue6wi2y2uhy73axqt4f7ez2czrgqcsncxjjauux26ly
True,"['grippe', 'toux', 'courbatures']",bafyreiet75bzyj3ie6gy43qnpytlzsb7mqktoubtxhc5n23wfrf4aij23a
True,"['fièvre', 'courbatures', 'toux']",bafyreievwt5i3qs2mz44jjaxwcihbzqdsed55nox7dajyjwmvqrkfv4ys4
False,['courbatures'],bafyreifqjfjvotwp3ezzj7actyqkeeyhahmf4x2lgi3tqnwm424oacrxpu
False,"['mal de tête', 'nausée', 'courbatures', 'frissons']",bafyreialkqoyrcxurswtk475m3hdhri5cisbbfdlcold3f4dl36ztuflru
False,['courbatures'],bafyreidqjn5edjpsduyvt55ycz64hqbgitc5nfdil3pf2rgkyezrgyyjmy
False,['courbatures'],bafyreif7wvahykkyqyouxirjz3raofyvn2tagz4u767a4st37dvjp2t4xi
False,['courbatures'],bafyreicssd2sv43l73b2csyy673ydixoeomklbafh7bt2jckc3dw3ukm3y
False,['courbatures'],bafyreicafowh63wsuyq6troz7y2ednqdsu6hnwgv3lrliqrequ7incmlrm
False,['courbatures aux mollets'],bafyreige7jbyds5clbfk3axdpsuxj2niytyl2kakms36ytagoymgi5a77m
False,['courbatures'],bafyreie3oldwjgwgipefzn7cstag3l2gf6d6ypzgnosnghbs7ndlhhb4pi
False,['courbatures dans les mollets'],bafyreighhtuumglukz7sm7np3u7mvizaw7g45niobq6b64k2yc2uvotd7e
False,['courbatures'],bafyreihajnvcvlufxsl4m53udrzduvgeesjxjlanzmqzejyopkmopucxgi
True,"['Fièvre', 'Courbatures', 'Mal de tête intense', 'Toux']",bafyreiasvp2g5veyvt2dn5nqxfss3pxkisjqesgxwc4kg6egm6j6ubqria
False,['courbatures'],bafyreiguhumws4mf2ziosxdpiumqhljzonm7xvxcc6oz5tvlgyqce274pu
False,['courbatures'],bafyreignipm7eyfbbdmjwuvkafcpp6tfo4nwjnifrmibgoaxs7624crfke
False,['courbatures aux cuisses'],bafyreieguphugd3u5zinkvli5uowfbme2m27ohfkannlscnfxzhgyacuya
False,['courbatures'],bafyreicvcz4jkgweip2asv5cldauxtrr5vxhptlrdkmt6tm3xqeto76334
